
key = training_type

ContinuousTraining

key = model_output

loadings

key = dfm_loadings

key = 0

,0,1,2,3,4
MBB,-4.642380612652966e-06,-8.80813065376248e-07,1.9006977222615247e-06,-8.834986481516069e-07,1.8104058850516118e-06
VMBS,-8.08417123775982e-08,-3.7785127639699543e-07,-1.0734720280693062e-07,4.549023635197432e-08,-1.594682209878183e-06
AGG,-1.1017406029239485e-05,-1.7499101355526068e-06,5.176764335757208e-06,-9.880788581857207e-07,8.699946740938039e-06
BSV,-8.97479430594896e-06,-1.1649589768651657e-06,3.9536777282325525e-06,-1.7142034131348765e-06,5.94700826836965e-06
BIV,-1.9556875351343216e-05,-2.631744012275805e-06,8.890745210564152e-06,-2.989015173567699e-06,1.4241733134900437e-05
BLV,-7.353089510997015e-06,-2.157555478052876e-06,4.726130636826009e-06,3.603727442002522e-06,1.1692513287102896e-05
BNDX,-7.794945640963623e-06,-1.4339710485783646e-06,3.305714921439309e-06,-1.167232322396947e-06,3.825374630499708e-06
EMB,-1.1677866190269572e-05,-9.363607855287725e-07,5.637534853902928e-06,-3.2203887277758784e-06,9.585362848958113e-06
GLD,-2.760891690875429e-05,-2.817000167411445e-06,1.2362021471249264e-05,-7.1503166600995965e-06,1.637532168799927e-05
SLV,-0.00016353753764775369,-2.212958195633163e-05,7.086370722990734e-05,-3.4044007751203306e-05,9.285835406350982e-05
USO,-0.0001681473388792585,-1.8702728327468724e-05,7.35662048585528e-05,-5.3868962273424856e-05,9.235701314071872e-05
PDBC,-0.00013181367824790404,-1.6857911405462393e-05,5.596892661096721e-05,-3.874919238360686e-05,6.526665673628238e-05
VNQ,-0.0001963366839734695,-2.2140761961760456e-05,8.857319309712564e-05,-4.5898684721734587e-05,0.00014187481265422766
VNQI,-3.619056607942958e-05,-1.2794486309964275e-06,1.72025184048033e-05,-1.269361001315701e-05,2.9188709339660397e-05

key = 12

,0,1,2,3,4
DIA,4.9971078980278255e-06,-3.4696191364344315e-06,5.9864470432126735e-06,1.2849694895400865e-05,9.042932317284651e-06
SPY,-4.102761584261512e-05,-7.361584180360319e-06,2.7254147522740413e-05,4.186749740220997e-06,4.930092063931167e-05
VO,-2.5005045667957946e-05,-2.7692057896085676e-06,2.4737115341870888e-05,9.03993579636469e-06,4.9396616138688985e-05
IJH,-7.607508466969592e-06,-1.535566801972842e-06,2.0429299275560372e-05,1.6429283747107165e-05,4.2884958643483685e-05
QQQ,-9.112831314296017e-05,-8.547080013249018e-06,5.397414564716844e-05,-4.272029005685799e-06,0.00010671866562878213
IWF,-8.947043720480403e-05,-9.40277622294812e-06,5.2117523685857946e-05,-4.0537304371478615e-06,0.00010079133367089432
XLY,-3.371496815434492e-05,-4.788052603497466e-06,3.154451285531073e-05,1.2568638396036313e-05,6.22937350663633e-05
XLP,1.977657246058453e-05,2.32270417071795e-06,-3.093067498070146e-06,9.593229980306725e-06,-1.5199258017893747e-06
XLE,0.0001510532163427243,7.000900501078936e-06,-4.9521506987281146e-05,5.554291939362124e-05,-8.490006910092257e-05
XLF,-1.9151414684306042e-05,-1.5089704876952665e-05,1.248298529628316e-05,1.1494847628399946e-05,-1.7616231836924106e-06
XLV,-9.559246135358378e-05,-9.72318333698163e-06,4.5534362396367975e-05,-1.792538392682157e-05,7.856414813266312e-05
XLI,3.655428702960545e-08,-6.654122861018677e-06,7.125420237907066e-06,1.3676918139689908e-05,6.973833830529269e-06
XLB,-3.791572970432158e-05,-1.2147370384808623e-05,2.3257427272112173e-05,4.0480112171877325e-06,2.58790174623235e-05
XLRE,0.00016682054565546583,3.1626984092627644e-05,-5.5694411091075656e-05,3.993525604343341e-05,-5.962103913710302e-05
XLK,-7.4625371409395e-05,-7.97340960865835e-06,4.5697142809852885e-05,-7.046532579822955e-07,9.238402811559639e-05
VOX,-7.485845339584204e-05,-1.2002343284113265e-05,4.216182459138434e-05,-1.6160492398701466e-06,7.692562247905176e-05
XLU,6.325410581019816e-05,5.911655382792664e-06,-2.4095820572549886e-05,1.7122751583734393e-05,-4.67742610805724e-05
GDX,-4.998105561367786e-05,-8.306070287988732e-06,3.0224074485729217e-05,-4.8770277002836656e-06,4.977071060345648e-05
GUNR,-5.3745006253701836e-05,-1.7915249503259155e-05,2.9581159281152287e-05,3.190492168054058e-06,2.9778369137830524e-05
IXUS,-0.0001337049976454774,-1.7058175360066215e-05,6.847467084530584e-05,-1.5496364322423028e-05,0.00011517864324451843
IEFA,-0.0001237991897010209,-1.482489307823552e-05,6.486227460753816e-05,-1.379147605871916e-05,0.0001117943049360776
EFA,-0.0001232435273972758,-1.4813681942677056e-05,6.425970128181877e-05,-1.4022304406852522e-05,0.00010997618911015185
VGK,-0.0001005408766832478,-1.1657910550734938e-05,5.646091778715389e-05,-7.759945036970198e-06,0.00010191745690424276
VWO,-0.00018316729753939119,-2.4082946898634098e-05,8.812704342042479e-05,-2.5279068939138082e-05,0.00014336705943985534
IEMG,-0.00018829220518637476,-2.5137547802981213e-05,9.044285816695682e-05,-2.627863639550453e-05,0.00014675972933282427
SHV,-4.817465216270245e-07,-8.962456577022935e-08,1.6618908199038492e-07,-1.1057642330255416e-07,1.7999313330307077e-07
BIL,4.2867208331290755e-07,6.149572323194134e-08,-2.0473146064638522e-07,5.765241893508979e-08,-3.346610650233955e-07
GBIL,-3.283405555034354e-07,-4.863713164138016e-08,1.5444534231809465e-07,-3.4256156823598744e-08,1.6854711245679115e-07
SHY,2.8278895375039784e-06,3.803263966482807e-07,-1.1510515250963395e-06,5.612106081113142e-07,-1.872896141218621e-06
IEI,1.3362655605705563e-05,2.0526621913756265e-06,-5.617830647268119e-06,2.2576360586226445e-06,-8.632702201309259e-06
IEF,3.094702190737683e-05,6.117956487858477e-06,-1.241524592324043e-05,4.807019333892911e-06,-1.5361521317093322e-05
VGIT,1.7217691471313724e-05,2.9088454167832908e-06,-7.140591479497435e-06,2.8085033748693197e-06,-1.0274594005687859e-05
TLT,6.806596261772717e-05,1.8528641000507017e-05,-2.6694862251989073e-05,7.329408227146267e-06,-1.9331747402573362e-05
GOVT,9.706628230481386e-06,3.9728102233134266e-06,-2.96745464755448e-06,7.209505453684853e-07,1.4189321454215877e-06
MUB,1.072142019963283e-05,1.3515588167604512e-06,-4.638690757719223e-06,1.7424448413155996e-06,-7.640543535788907e-06
SHM,2.5752017015955197e-06,1.3272733965104274e-07,-1.0673260209805555e-06,6.460411476962738e-07,-1.593508085012722e-06
VCSH,2.9821254030099253e-06,8.170679778088737e-07,-6.021388076472019e-07,8.717806346080036e-07,6.615606304820208e-08
VCIT,2.2916418356225597e-05,5.141945781816124e-06,-7.713313153926695e-06,4.535368002565061e-06,-6.654681464976254e-06
VCLT,6.193896924990916e-05,1.7139036029509467e-05,-2.0129238273486272e-05,1.0974924676297503e-05,-7.849001170124164e-06
LQD,3.818991492434903e-05,9.865577323759175e-06,-1.2593660719045191e-05,7.063822343143701e-06,-6.9945717381623505e-06
HYG,5.208123357203728e-07,7.23790707218163e-07,2.8204879228421413e-06,2.859572150137791e-06,8.855590242699891e-06
SHYG,-5.847302633568827e-06,-2.7398522467148454e-07,4.950450417489765e-06,1.199709264446423e-06,1.119602702815343e-05
MBB,8.74587492982741e-06,1.022729540596204e-06,-3.7898258970569498e-06,1.6647324889266069e-06,-5.986246878913524e-06
VMBS,9.448508662841685e-06,1.2757042548534315e-06,-3.933066908404444e-06,1.7945102900223138e-06,-5.392314074749336e-06
AGG,2.267436443932499e-05,5.050425842826498e-06,-8.469403999991045e-06,3.7939661668229445e-06,-8.178501327390607e-06
BSV,6.285169471486194e-06,9.346437321622902e-07,-2.5413559653563385e-06,1.1823654533575267e-06,-3.8868137769770176e-06
BIV,2.183189987158468e-05,4.502705435670062e-06,-8.207182087683034e-06,3.7544925093635064e-06,-9.10546579995549e-06
BLV,6.485308406277586e-05,1.7055846041478346e-05,-2.3202397178084695e-05,9.897271033925767e-06,-1.5017968885179549e-05
BNDX,1.4403517922783009e-05,2.0767004233238168e-06,-6.134196461357667e-06,2.5088367607700706e-06,-8.966941176380341e-06
EMB,1.7514569015716458e-05,4.355021728505447e-06,-4.346934560030733e-06,4.70888808550576e-06,1.428006707441918e-07
GLD,2.6343775671693395e-05,4.617653608819954e-06,-7.79534425956594e-06,6.486488231824737e-06,-6.1631709170388136e-06
SLV,0.0001544819146079695,2.0358321195315466e-05,-6.139224502037061e-05,3.060941789054562e-05,-9.119138843960721e-05
USO,0.00021840386360289025,3.121057352133244e-05,-6.876840664990891e-05,6.280844317603871e-05,-7.435451047497968e-05
PDBC,0.0001476257516435613,1.5224101068180904e-05,-5.348741397795415e-05,4.000449764535981e-05,-7.934589118624326e-05
VNQ,0.00016511203776322636,3.0737749813329624e-05,-5.349881798220345e-05,4.185210924243561e-05,-5.578908261238896e-05
VNQI,8.910434886197016e-06,4.062882971237514e-06,4.698732347811932e-06,7.129941633560764e-06,1.997482651313138e-05

key = 13

,0,1,2,3,4
DIA,0.00023524240260485742,3.618485042053674e-05,-0.00010298654588644634,5.139830194549588e-05,-0.0001539566776628491
SPY,0.00024406632198311842,4.0899265581424354e-05,-0.00010372386318709944,5.427783197977687e-05,-0.00014897855843966294
VO,0.0002762213063937255,4.511926905408925e-05,-0.00011947728307518457,6.305903909954053e-05,-0.0001705864597007381
IJH,0.00034583977529744877,5.527562857263748e-05,-0.00015100184742833454,7.84116213560468e-05,-0.00021825643517711944
QQQ,0.0002592529387652472,4.8785913723147384e-05,-0.0001064305099440967,6.059931907963253e-05,-0.0001407758354239376
IWF,0.0002540684406952175,4.6868185565251424e-05,-0.00010506366675527373,5.836051116766372e-05,-0.00014192154669788915
XLY,0.00032140972380444085,5.1576713295262606e-05,-0.00014168072920346894,7.042197903222108e-05,-0.0002081619444973768
XLP,8.996786781591677e-05,1.37317925887353e-05,-4.080734672610357e-05,2.0182293208147328e-05,-6.0319928955427254e-05
XLE,0.00043699891481054255,6.291620239625139e-05,-0.00019815881593708557,9.377215785560746e-05,-0.00030538591442922036
XLF,0.0003580184323409242,4.9165511156093094e-05,-0.00015858642721222128,7.330827733692604e-05,-0.00025232240961222513
XLV,0.00015776456298343444,3.0824587515307836e-05,-5.8295933273160654e-05,4.1045415552052645e-05,-6.797430428472362e-05
XLI,0.00025565221112352435,3.8356702563264364e-05,-0.0001127831046817797,5.364142245728168e-05,-0.00017333529849132217
XLB,0.0003710486166074482,5.685587688624832e-05,-0.00015700863517473487,8.359352898829952e-05,-0.00023098055238121554
XLRE,-4.1379292720790984e-05,-5.841386932289895e-06,8.27032584077983e-06,-4.001971546401854e-06,2.0576989220190165e-05
XLK,0.0002494519619861477,4.736251696641907e-05,-0.00010234402294163623,5.768343475120855e-05,-0.00013597679937363196
VOX,0.00028155775574265394,5.083474480091388e-05,-0.00011519349949090933,6.388405247696442e-05,-0.0001585478672973809
XLU,5.842999538022396e-05,1.3494569744388267e-06,-3.437091298911121e-05,9.962736901577238e-06,-6.562455364835873e-05
GDX,0.0004147578871208092,7.393523650147848e-05,-0.00016156115518733792,0.00010587424010847525,-0.00020491748439020638
GUNR,0.0004677179051859167,7.200980895241614e-05,-0.00019654986066045487,0.0001048482940605774,-0.00028961425518186343
IXUS,0.000332683493862786,5.7242922081429845e-05,-0.00013588391450582713,7.718951297003062e-05,-0.0001874381367205427
IEFA,0.00031857506177428976,5.546582553650704e-05,-0.00012993095758392413,7.469746140266393e-05,-0.0001771449005940278
EFA,0.00031287852265096693,5.413381554306462e-05,-0.0001278027986900882,7.323427626462454e-05,-0.00017488238268815708
VGK,0.0003260085437912222,5.7623569342864555e-05,-0.00013325560395071072,7.703138166758836e-05,-0.00017986856090572927
VWO,0.0003291372450150271,5.5982786730806966e-05,-0.0001344675717922253,7.391648098617369e-05,-0.00018980056631072732
IEMG,0.00035744795958102146,6.133230187417808e-05,-0.00014489213033933143,8.128791325981231e-05,-0.0002023019072401001
SHV,1.605526869595489e-07,1.768286785378179e-08,-4.9602879259724973e-08,1.7659981014981314e-08,-1.088841145674492e-07
BIL,-8.929618099354851e-07,-1.586854136521793e-07,3.559293379720637e-07,-2.0494459141858395e-07,4.872614995113484e-07
GBIL,3.164284986250567e-07,-1.5023951633877216e-08,-2.0629477741466217e-07,2.040247993142029e-08,-4.6023013433321143e-07
SHY,-2.763417070562971e-07,-1.5783740384533374e-07,-3.166303902027623e-08,-1.5841575232530003e-08,-1.3824324440189145e-07
IEI,-1.0198027190098712e-05,-1.905259350558909e-06,3.878069900081475e-06,-1.9058759699207585e-06,5.805693997474136e-06
IEF,-4.472977548341664e-05,-6.547872145444036e-06,1.8584917867681637e-05,-8.441723400119527e-06,3.0163769711722794e-05
VGIT,-1.751920862279289e-05,-2.9201755553927433e-06,6.9813624943123945e-06,-3.302023583045468e-06,1.0891115561287176e-05
TLT,-0.00020576724463752753,-2.6242646441280575e-05,9.002632640691342e-05,-3.9718161672340854e-05,0.00014943873324524222
GOVT,-4.0074699547175886e-05,-4.727866856031397e-06,1.773056407550808e-05,-7.273451322562104e-06,3.0669601096969936e-05
MUB,1.1372408660394992e-06,1.3594229215786178e-07,-3.3604747827016524e-07,8.776732861184001e-07,3.4507989951701093e-07
SHM,4.889031390020212e-06,1.0141428220840137e-06,-1.808488870487432e-06,1.2787353806216702e-06,-2.079636657950877e-06
VCSH,2.2209404558656635e-06,3.8846378884808666e-07,-1.1947053757592662e-06,7.382306334909471e-07,-1.3184174691414737e-06
VCIT,-1.7409934387316593e-05,-1.7549187977193415e-06,7.182862207650897e-06,-2.2065704188825217e-06,1.4353654853583457e-05
VCLT,-0.00012292008275542233,-1.3960235965021777e-05,5.270454969875786e-05,-2.2092289447622474e-05,9.246405410561327e-05
LQD,-6.122091161461854e-05,-6.89366227676709e-06,2.6034546651598836e-05,-1.062129287333912e-05,4.637775313028585e-05
HYG,3.763194545464231e-05,6.9850957603538354e-06,-1.6257139890287478e-05,8.842137045260827e-06,-2.1750971201950103e-05
SHYG,3.359772830404943e-05,6.126186635136357e-06,-1.4456783164923743e-05,7.640984266856615e-06,-1.983032761582851e-05
MBB,-2.7556966414089942e-06,-4.5597861213206406e-07,1.075026882330393e-06,-4.3529169286141136e-07,1.7593238887311066e-06
VMBS,-2.6932552645817715e-06,-5.3512530773632205e-09,1.4305061887428198e-06,-1.1749330786892824e-07,3.3139932848647242e-06
AGG,-3.606147320853204e-05,-4.661803251933969e-06,1.5236434961942192e-05,-6.648081230205412e-06,2.575542670913292e-05
BSV,-1.9663535110149475e-06,-4.482640558068617e-07,6.083346000207999e-07,-2.509842166016776e-07,9.719583574782757e-07
BIV,-2.3781043324054777e-05,-3.0986511241892198e-06,9.958615584270004e-06,-3.940818167751797e-06,1.7481251991782012e-05
BLV,-0.0001450319380025053,-1.7794471628587515e-05,6.252606441049159e-05,-2.7075565039777395e-05,0.00010628275204043298
BNDX,-1.0551912143054165e-05,-1.5230475332196147e-06,4.42650974650128e-06,-1.8598950799572245e-06,7.342734703711521e-06
EMB,6.7127762623191756e-06,2.819744055417254e-06,-2.5923925848418e-06,3.3803640259908593e-06,1.3613066534191588e-06
GLD,5.5475036265135114e-05,1.1656822266973352e-05,-2.104016622665098e-05,1.6424181727190646e-05,-2.09637255890373e-05
SLV,8.20361716977582e-05,1.5905658390833356e-05,-3.192322051435827e-05,2.8214041418955062e-05,-2.865973406101963e-05
USO,0.00031487963212695614,5.8696594314372904e-05,-0.0001349032140547642,8.250418447317866e-05,-0.00016844111592164993
PDBC,0.00021171347781862384,3.447512113807019e-05,-9.235038959394297e-05,5.190880423680544e-05,-0.00012787452717648504
VNQ,-3.5316009616927033e-06,7.170502809482305e-08,-8.425816870426104e-06,3.9930567826820335e-06,-4.671560049370816e-06
VNQI,0.00011807959942756251,2.2583904403569813e-05,-4.8375166355787845e-05,3.0824979792813806e-05,-5.876638299262021e-05

key = DFM-II

,0,1,2,3,4
DIA,0.0014145119275705532,0.0002336866486036525,-0.0006650878523041882,0.0006533883469455386,-0.0007496638979760715
SPY,0.0014132206810475042,0.0004335459193774148,-0.0007786617984855395,0.000417866024863661,-0.0007996078088716436
VO,0.0015827434712490519,0.00031607845457640225,-0.000537726575928674,0.00047602676613543265,-0.0011860932705023332
IJH,0.002015045209591233,0.0003463724676911274,-0.0007125112576170713,0.0007432211892705021,-0.00148148484236912
QQQ,0.0014247993743888047,0.000666293213946699,-0.0008846682374190365,7.548389973995255e-05,-0.001113075814964222
IWF,0.0014021087179415714,0.0006894918644045489,-0.0008686302457760557,0.00014409664650131963,-0.0010300118204797078
XLY,0.0018553973080066752,0.0007234063382851474,-0.0008198996911134511,0.0008128415840448267,-0.0014027164318245254
XLP,0.0005499458865728134,9.151596787358622e-05,-0.0002303088358120787,0.0003311036167073033,-0.0004698952531663212
XLE,0.0028311984556508097,0.0002309571483821097,-0.0016971629271493537,0.0020244054747308136,-0.0015162564503687546
XLF,0.002142832369000415,0.0003032677818958488,-0.0007139733596126548,0.0011144068821704607,-0.0005725591351338372
XLV,0.0007871934033490897,-0.00019809587746672089,-7.75050421229441e-06,-0.0006129737069364092,-0.0003812352760760195
XLI,0.001553770317673159,0.0004103908305677645,-0.000865510605122493,0.0008483862770832821,-0.0006711493120439789
XLB,0.0021531688572408603,-0.00015836683193985005,-0.0005092028131137465,0.00046038202752805244,-0.0007878396061120868
XLRE,-0.0001239364681983398,-0.00011251983119656928,5.255886699042651e-06,0.0005693405070451736,-0.001263000808971417
XLK,0.0014093409756144035,0.0007053122097064747,-0.0011073817855069338,0.00018453162659225246,-0.001012123282904298
VOX,0.0016197336053293606,0.0005515361507976454,-0.001173969425200596,0.00024017581561133614,-0.0007848015885224375
XLU,0.00038984054955780553,-8.788339613225792e-05,0.00033082634270111254,0.0006790285050396018,-0.0003824858566725166
GDX,0.0023602875577557855,-0.0010619790535551746,-0.0005409078716431055,-0.0005704390577531658,-0.0009595195521653042
GUNR,0.0027279291562495424,-0.0002011058263449841,-0.0007842679314159509,0.0005582334740206113,-0.0008099350810288003
IXUS,0.001786350724124551,0.00027891093578283864,-0.00040747148089181564,-0.00013014680262868933,-0.0009354313400177434
IEFA,0.0017095971741925057,0.0002499596651541365,-0.00039421355665623584,-0.00014964571106969857,-0.0009784970655867334
EFA,0.001674535650101636,0.00023594719891608794,-0.00034070909473481257,-0.0001489288867839468,-0.000953445678171793
VGK,0.0017889335019139487,0.0002594927672271087,-0.000610000156835727,-4.9305879932136286e-05,-0.0010999161003225635
VWO,0.0017135475996482349,0.0005435216552843847,-0.0003197088536114217,-0.0001808607729032401,-0.0007710931454661951
IEMG,0.0018764380764316687,0.00045319885899295314,-0.00038747907170540505,-0.0002484125349307435,-0.0007977137703852285
SHV,5.49325602931933e-07,5.53976180919579e-07,4.939578039878966e-07,-1.2365850299667741e-06,3.176507771667575e-06
BIL,-4.81973505594092e-06,-1.0478742471378745e-06,1.978964846058647e-06,6.132776741115422e-07,1.698620378577827e-06
GBIL,1.1566995930131716e-06,3.0347631147384018e-06,5.391285123247204e-06,3.3107899914680047e-06,-1.4475856238537897e-06
SHY,6.687554143432081e-07,-1.3297403894829674e-05,8.616847848011893e-06,9.240373326057605e-06,-8.381949764806252e-06
IEI,-4.955307760013944e-05,-6.774395475289003e-05,4.8293634586869265e-05,1.3718650044016514e-05,-1.859481060162626e-05
IEF,-0.00024205200628972873,-0.00012797786715121155,9.539768713283838e-05,-4.398484759609819e-05,-6.0657962170539917e-05
VGIT,-9.024745602039468e-05,-8.237173833793054e-05,6.0429559461705e-05,2.287064624081324e-06,-2.6000820332156057e-05
TLT,-0.0011699824875626098,-0.0002123555609807063,0.0001403816272446474,-0.0004757729648041702,-5.5461913030776394e-05
GOVT,-0.00023885604320811468,-4.249932160561808e-05,6.696296641376724e-05,-0.0001356250671883731,-6.110879592935068e-05
MUB,1.668787205409547e-05,-9.659839648554238e-05,1.432512776533746e-05,-5.360751561558683e-06,-1.3572572827973401e-05
SHM,3.4840996591926115e-05,-1.3898153683481216e-05,-4.85728390102042e-05,5.563240459369301e-06,-5.6629943307141794e-06
VCSH,1.2252389749228934e-05,-5.154728184117371e-06,1.4878134935524626e-05,8.997827299929086e-06,-5.50596989924678e-05
VCIT,-8.99368777732015e-05,-7.508110014808017e-05,2.140174178087987e-05,-2.3384365002274423e-05,-0.00016011631156672435
VCLT,-0.0006907138741901578,-4.4383386202417226e-05,-2.7738236623275494e-06,-0.00022245539007316247,-0.00039465945111169575
LQD,-0.00033913727395412175,-5.085432038531045e-05,5.107460988641583e-06,-9.892639040011868e-05,-0.00024687112651135945
HYG,0.00022297230071006597,0.00010644577434561069,-0.00017681487937126167,8.950955178333005e-05,-0.00023375813612707373
SHYG,0.00019193801052721178,0.00011593171562122233,-0.0001381598157623993,6.664488753151079e-05,-0.00018400680533097537
MBB,-4.7256134083635445e-06,-3.345775602819786e-05,-2.1964578839375677e-05,2.0229971885358886e-05,-2.3803612640258165e-06
VMBS,-2.4442017880907528e-06,-3.886447417058955e-05,-5.508884102932101e-05,2.242623960379386e-06,-1.093280496661276e-05
AGG,-0.00019647045929144986,-5.8631638893848045e-05,2.4957053582439316e-05,-4.502852118488939e-05,-7.977113046910569e-05
BSV,-6.593071268614187e-06,-3.1508407183665566e-05,1.6755752870483947e-05,1.1682328512174123e-05,-1.8187270533939594e-05
BIV,-0.00012584749917007027,-9.046407321145577e-05,4.2016219715442894e-05,-3.1340627065484574e-05,-8.710074243444234e-05
BLV,-0.0008155072196552245,-0.0001221761233529373,6.262375850501727e-05,-0.00027764922562803344,-0.0002545997432483499
BNDX,-4.57682611103364e-05,-6.021081056337792e-05,-1.4713612944387706e-05,8.793856249720494e-06,-7.575774059427764e-06
EMB,5.073966317403769e-05,-2.1875231931502246e-05,-0.00010237892709503947,-2.9953468409893256e-06,-0.00023915198146951398
GLD,0.0003509051825540276,-0.0002591740635987615,-0.00022486757984517569,-6.671419579893388e-05,-0.00031509195266746394
SLV,0.0006471258090945975,-0.0011080736652405306,-0.00036463783265372956,7.82627000758447e-05,-0.0005820194916595759
USO,0.0021210216846514703,-0.0004404789822649835,-0.0018205650395060609,0.0009839614877094481,-0.0021421449142390104
PDBC,0.0014495953219578416,-0.0004445517364079076,-0.0010506841145961582,0.0008199120123834153,-0.0009747393517638865
VNQ,0.00010317279122759052,-2.5068138526651092e-05,-0.00013315861679253838,0.0006915111956603167,-0.0013874694691509207
VNQI,0.0006869585885901698,-6.732442792126286e-05,-0.00032478359331236184,1.5953584818784624e-05,-0.0007008011014570581

key = asof

2021-12-31



