
key = model_output

dfm_loadings_collect

key = dfm_loadings_collect

key = 13

key = 0

,0,1,2,3,4
VCSH,7.023275550732826e-06,-2.213022951752562e-05,6.780830263558096e-06,4.888516912449696e-07,3.3196829268442694e-06
VCIT,2.1589058341795424e-05,-6.50489122017502e-05,2.0432219436988806e-05,1.8484211452519736e-06,1.0844020860506409e-05
VCLT,4.666833938279007e-05,-0.0001392071257806286,4.373492285401748e-05,3.7188684265074004e-06,2.3969984989820316e-05
LQD,2.9643355712176742e-05,-8.941491747780385e-05,2.7940239928819136e-05,2.369043388130884e-06,1.498437617547484e-05
HYG,1.0712979726692904e-05,-3.779604662877608e-05,1.1176069080600572e-05,6.965254635395293e-07,4.956578957916391e-06
SHYG,6.1087488760722175e-06,-2.4330089580526955e-05,6.781340184922246e-06,1.896456870000664e-07,2.5905349776247602e-06
MBB,2.2155226324213857e-05,-6.493032625040903e-05,2.0582481674833114e-05,1.9963986565252856e-06,1.1067377629813285e-05
VMBS,2.1167184016830337e-05,-6.205759855173852e-05,1.9650858567010242e-05,2.0043696713993617e-06,1.0512623577494108e-05
AGG,2.1402842623197755e-05,-6.307630264363039e-05,2.0071711000493552e-05,1.8307268962195768e-06,1.0910163181049025e-05
BSV,5.999329462548549e-06,-1.83576309660943e-05,5.686041541005985e-06,4.1712749826545886e-07,2.793402061023071e-06
BIV,2.0919887215871328e-05,-6.226109992848966e-05,1.9712459667428568e-05,1.75331074017353e-06,1.0570827990959267e-05
BLV,5.395018809963279e-05,-0.00015656431096469856,5.01717243111448e-05,4.7914269975189135e-06,2.8240519090954388e-05
BNDX,1.4652863558446392e-05,-4.24151952347975e-05,1.3703155923270325e-05,1.5226314411897337e-06,7.720681227004323e-06
EMB,1.887291316155553e-05,-6.0456449357187716e-05,1.8638111724506427e-05,1.4119119888701375e-06,8.892678278562814e-06
GLD,9.728791342750704e-06,-4.6226826412125514e-05,1.1416123454828397e-05,-7.753659009131519e-08,3.866966960573151e-06
SLV,-2.4116614339767118e-05,4.804914833978814e-05,-2.033976288743818e-05,-4.398746019187468e-06,-1.5464819886897672e-05
USO,-0.00013172506128261022,0.000380585620753205,-0.000123909901477158,-1.1453065417533475e-05,-7.418265908223353e-05
PDBC,-7.104416629087982e-05,0.00020116520865254829,-6.652356885342145e-05,-6.338873174143209e-06,-4.0764752813490526e-05
VNQ,7.98203481963947e-05,-0.00023649676392732084,7.82628385010372e-05,6.9131385376575655e-06,4.42619423850741e-05
VNQI,2.680113474138034e-05,-9.06446816378527e-05,2.7133978504278447e-05,2.081411122424103e-06,1.2705516421430888e-05

key = 12

,0,1,2,3,4
DIA,-5.5819047633803676e-05,0.00013468504593793654,-4.8906246429429606e-05,-8.903282269219396e-06,-3.094753278135534e-05
SPY,-5.775000975893838e-05,0.0001458066019218415,-5.120657020981787e-05,-8.567540953322841e-06,-3.03578285797639e-05
VO,-4.0324145952478465e-05,9.577526235462126e-05,-3.308566152387147e-05,-7.329820561035791e-06,-1.9242131236314696e-05
IJH,-4.155330251543526e-05,9.768828905225451e-05,-3.2792337229128005e-05,-7.934281297514721e-06,-1.8492149184533144e-05
QQQ,-8.408957816889723e-05,0.00021775170678898508,-7.42757494513546e-05,-1.1417503593031434e-05,-4.265542460627023e-05
IWF,-8.344614640946672e-05,0.00021696979205555468,-7.463081049800603e-05,-1.1311262596312105e-05,-4.3058191724839957e-05
XLY,-9.006137134653209e-05,0.00023008225904690794,-7.76455966055064e-05,-1.1726626830826291e-05,-4.5840354287961884e-05
XLP,-4.325891576443092e-05,0.00010651783216718086,-3.767192382261923e-05,-6.33191596693243e-06,-2.4294281574427503e-05
XLE,8.015826629493322e-05,-0.00019949271416011232,7.248549923196808e-05,1.0662580955002659e-05,4.650171283333223e-05
XLF,-1.5201345025977123e-05,2.533250601600449e-05,-1.245221972044184e-05,-4.55449865192575e-06,-9.46011926385982e-06
XLV,-8.355960974544744e-05,0.000205066901332735,-7.572598779810445e-05,-1.2511292696155303e-05,-4.8917499941803016e-05
XLI,-3.892492296597693e-05,9.161385551502501e-05,-3.256964654458189e-05,-7.145111506851812e-06,-1.978744618944306e-05
XLB,-3.5578879198705244e-05,8.111285745338681e-05,-2.8069975598899557e-05,-6.644272884873967e-06,-1.7686128477327037e-05
XLRE,-6.118016596919986e-05,0.00014467037505620363,-5.29072773374054e-05,-1.0840392604147466e-05,-3.254801218869827e-05
XLK,-9.422549204703025e-05,0.0002441607851902009,-8.42336588947065e-05,-1.3320639000884386e-05,-4.802725232671904e-05
VOX,-3.979489771698043e-05,0.00010243508236582284,-3.392430595931983e-05,-5.744495558239192e-06,-1.8918670132599217e-05
XLU,-2.5118553712485343e-05,5.848796793619671e-05,-2.4222062770521876e-05,-4.461420104502945e-06,-1.6727255008275226e-05
GDX,-7.322743586373564e-05,0.0001925199280245777,-6.444380581884601e-05,-1.0245859110712406e-05,-3.671650030112439e-05
GUNR,1.8575558838036885e-05,-4.3245458780887666e-05,1.8577692445791165e-05,2.7433246795127644e-06,1.3233116841641636e-05
IXUS,-2.0950838650103815e-05,5.505135394810661e-05,-1.632245680936597e-05,-3.5900821406737094e-06,-7.320617410791525e-06
IEFA,-3.6682523892869914e-05,9.403251496212181e-05,-3.097941071255061e-05,-5.834750935116734e-06,-1.6842404796395872e-05
EFA,-3.719467388554546e-05,9.520215741446008e-05,-3.135149016910579e-05,-5.881404039790728e-06,-1.712343274054476e-05
VGK,-1.6503141405030657e-05,4.236801409681054e-05,-1.2513594553783424e-05,-3.2788191256371624e-06,-5.0359099807997055e-06
VWO,2.4749588437599855e-05,-5.816812035641045e-05,2.5550674528702693e-05,2.6484014424513257e-06,2.0068456377625688e-05
IEMG,1.0748133007202816e-05,-2.1131646082836826e-05,1.3254079937579468e-05,1.1826748919811985e-06,1.2531829182405396e-05
SHV,-6.44376472127354e-07,1.739652517841122e-06,-5.449840936210667e-07,-8.194070026313751e-08,-2.751655615959522e-07
BIL,-3.7515276061161806e-07,9.637498539254793e-07,-3.048338234354088e-07,-4.627740644696614e-08,-1.8157734254509308e-07
GBIL,-5.714771514457713e-06,1.4392526524405327e-05,-4.960895743101946e-06,-7.10357815353499e-07,-3.0927106067822495e-06
SHY,-1.038474795720488e-05,2.744015484623446e-05,-9.335746867654756e-06,-1.3788699071917918e-06,-5.265831378026571e-06
IEI,-2.563201836536255e-05,6.68469308275565e-05,-2.2766574745696343e-05,-3.456482095782996e-06,-1.306263279277629e-05
IEF,-4.313534061212762e-05,0.00011180837093415444,-3.8131233646510727e-05,-5.7405305309855744e-06,-2.228942564341133e-05
VGIT,-2.9296572725509683e-05,7.626425890245664e-05,-2.5975613548184743e-05,-3.928456487140322e-06,-1.5002822076591794e-05
TLT,-9.47461524776071e-05,0.00024342587960446708,-8.309517786911113e-05,-1.2364248254423555e-05,-4.962210361925678e-05
GOVT,-3.569157202287808e-05,9.263416248512808e-05,-3.1475442886615944e-05,-4.688456950227706e-06,-1.837485309781619e-05
MUB,-2.4056539326719462e-05,6.220697321150483e-05,-2.1232326073218735e-05,-3.1675894880134945e-06,-1.2672707104668541e-05
SHM,-1.0123569581919232e-05,2.5616926161430175e-05,-8.855721604991963e-06,-1.3701201502467408e-06,-5.383793158713225e-06
VCSH,-1.5783786086016936e-05,4.135929680907129e-05,-1.401922902140559e-05,-2.1525838662105703e-06,-7.94796038795522e-06
VCIT,-3.660502952721924e-05,9.562951857592267e-05,-3.2129068170261594e-05,-4.87755868419724e-06,-1.838641729170439e-05
VCLT,-8.130909785810135e-05,0.0002094261439093012,-7.178251216854859e-05,-1.0818960418194183e-05,-4.272929393660492e-05
LQD,-5.303394202287877e-05,0.00013746731885599673,-4.6770011655570715e-05,-7.069406925904058e-06,-2.7397311500810744e-05
HYG,-1.660258990448551e-05,4.357964158437502e-05,-1.4378058240447143e-05,-2.622512356848243e-06,-7.5663381187626645e-06
SHYG,-1.1785301490186455e-05,3.0659828939394366e-05,-1.0300307861119872e-05,-1.972141325313939e-06,-5.488311752188976e-06
MBB,-4.0891274651924385e-05,0.00010756674543784728,-3.600069173598879e-05,-5.243453804500096e-06,-2.053784821977108e-05
VMBS,-3.772288532096517e-05,9.995041917404041e-05,-3.305291455293905e-05,-4.772054399693126e-06,-1.8566369174007148e-05
AGG,-3.6976932708680926e-05,9.604700455315878e-05,-3.2612391250400403e-05,-4.905996971515011e-06,-1.89527392833809e-05
BSV,-1.5573613567417276e-05,4.093445495152306e-05,-1.3916947828250972e-05,-2.0702740766477493e-06,-7.9098043419286e-06
BIV,-3.7089787063794764e-05,9.647917557516558e-05,-3.272815574288196e-05,-4.950820359724284e-06,-1.8926070348246883e-05
BLV,-8.279332765985586e-05,0.00021340142298095609,-7.271159814003298e-05,-1.0874288905477364e-05,-4.314129007686441e-05
BNDX,-1.62147020893184e-05,4.246905445757029e-05,-1.3835352841266076e-05,-2.0924205599873382e-06,-7.808663823202564e-06
EMB,-3.7183400722905826e-05,9.792182630199712e-05,-3.2821264579772347e-05,-5.2632544101249565e-06,-1.7982094599269775e-05
GLD,-1.6208282997066093e-05,4.142118908053408e-05,-1.365469047519985e-05,-2.9243518200230647e-06,-7.650027123271058e-06
SLV,-1.6381792418586384e-05,4.2832665402098844e-05,-1.6279441888012233e-05,-2.9345323325266436e-06,-9.660837812318073e-06
USO,0.0001204530968187896,-0.0002885412881314604,0.0001042354346120602,1.757925536820878e-05,6.929620477794115e-05
PDBC,5.731451767371305e-05,-0.0001337942748969397,4.9546532158933696e-05,8.528089272154078e-06,3.4170879981780674e-05
VNQ,-6.283104851906833e-05,0.00014920502011125228,-5.435154301178373e-05,-1.0961738656932162e-05,-3.340650063057445e-05
VNQI,-3.8461294159209445e-05,0.00010179771083681718,-3.303178355567136e-05,-5.729494450047494e-06,-1.739360884814969e-05

key = 13

,0,1,2,3,4
DIA,-6.657890983503475e-06,7.740897315032298e-06,-8.203279516686287e-06,-2.473009451191406e-06,-6.736454790063711e-06
SPY,-8.217271613949774e-06,1.3778395757862744e-05,-1.1077490508628746e-05,-1.9275101353394105e-06,-9.411318126733993e-06
VO,-1.8615108925538044e-05,2.6944022268803776e-05,-1.8036056238588027e-05,-5.048112335347888e-06,-1.3289363362071972e-05
IJH,-1.9325657308191128e-05,2.0553865253783916e-05,-1.7984575958483153e-05,-6.154766056498571e-06,-1.3408202778889426e-05
QQQ,-5.509293349995368e-07,-7.0964005869194786e-06,-6.017439156195558e-06,-8.688812688889713e-07,-6.6261807670382516e-06
IWF,-1.1269212466860198e-06,-2.463768957694729e-06,-6.984224834687494e-06,-4.985305877808614e-07,-7.731832213781906e-06
XLY,1.997845105624478e-05,-6.269652311120631e-05,1.4477795074243944e-05,8.379189697827255e-07,8.778840173655724e-06
XLP,2.1289759153357136e-05,-6.226172194003836e-05,1.9005290826702237e-05,1.1805690945995645e-06,1.149307929311028e-05
XLE,-8.975414996823294e-06,1.6177169612460325e-05,-3.8700545788206705e-06,-1.2762377952782733e-06,-2.18580358948259e-06
XLF,-3.62415495986119e-05,8.187698690178523e-05,-3.319112762430969e-05,-6.396585734561266e-06,-2.2249278940478764e-05
XLV,3.270622888529927e-06,-9.622111914273676e-06,-1.032571423567548e-06,-4.893146510167542e-07,-3.0486208532024647e-06
XLI,-1.4704042367117056e-05,1.9972012813867522e-05,-1.4317174815444788e-05,-4.300716694219534e-06,-1.0951336783060506e-05
XLB,3.5945372594721224e-07,-2.3846530268368686e-05,1.3454620626792475e-06,-3.3553985172309322e-06,2.333561718469292e-07
XLRE,-3.4631903076744835e-05,7.166247794268546e-05,-3.4580969190425754e-05,-6.794654032100292e-06,-2.479171740235586e-05
XLK,-1.5281664169859005e-05,3.0310998311420577e-05,-2.1203038444170184e-05,-2.517217157981935e-06,-1.80708693349944e-05
VOX,2.2437456893456435e-06,-1.7320332573152174e-05,2.4154693762751085e-07,-1.0285299219056292e-06,-1.3290369601395687e-06
XLU,-1.4167532420546907e-05,3.993014858571684e-05,-1.4913380524202859e-05,-1.6348052493401365e-06,-1.1148590979328946e-05
GDX,2.5746396290944325e-05,-8.217437775967717e-05,2.0157069700838055e-05,1.470695150447762e-06,8.903203133352159e-06
GUNR,1.4917489928313333e-05,-4.885301185531522e-05,1.581202855129702e-05,8.296432065022384e-07,1.031249078568831e-05
IXUS,-4.1800241145323544e-07,-1.691965365046928e-05,-8.05312876212964e-07,-1.967342888022942e-06,-2.3507998870562423e-06
IEFA,-1.3043647903421576e-06,-1.2512699722771146e-05,-2.697123305374065e-06,-1.931832197364133e-06,-4.005534141732332e-06
EFA,-3.546985109681282e-07,-1.5070046901431216e-05,-1.7655720599241227e-06,-1.8516669370409558e-06,-3.310836919703144e-06
VGK,-1.1711611324424794e-05,1.2554821628432791e-05,-1.1300568502802555e-05,-3.279722361585304e-06,-9.162047612975831e-06
VWO,-7.4492455144444665e-06,-3.844161391713297e-06,-4.81275478453083e-06,-2.9987484651453993e-06,-4.3931132232889625e-06
IEMG,6.496073054193097e-06,-3.9559045814342675e-05,7.619643267525018e-06,-1.3421732849196028e-06,3.731749192623565e-06
SHV,7.620078293525002e-08,-3.797228105815015e-07,2.958315382088135e-08,-5.571641758030842e-09,-5.2024641165649195e-09
BIL,3.920004942835652e-07,-1.1390818856265798e-06,3.661542425971035e-07,2.888472380964753e-08,2.4020413523736617e-07
GBIL,2.2214375684529597e-06,-5.900540541121177e-06,1.8492218450643954e-06,2.0220903234663658e-07,1.2712848952291416e-06
SHY,1.9032285583192474e-07,-1.138220086798298e-06,-6.313549849795024e-07,1.2701336560877871e-08,-8.988365438025497e-07
IEI,1.8504511998039988e-06,-7.251589773355078e-06,1.8756842916664975e-08,1.2541499466456494e-08,-9.760729290948158e-07
IEF,7.76354116612814e-06,-2.4015544568746782e-05,4.684922373629903e-06,4.987561107264951e-07,1.7362608867143416e-06
VGIT,3.4542416510218673e-06,-1.171492642518882e-05,1.3519826554419771e-06,1.540118655433796e-07,-1.6780827320808193e-07
TLT,2.7247801545808783e-05,-7.841902917348788e-05,2.063917405159619e-05,2.1100790023297933e-06,1.1757342292007827e-05
GOVT,7.367993577924546e-06,-2.225492771564348e-05,4.783761356381083e-06,5.307889092290083e-07,2.1285446017540198e-06
MUB,8.899535927467691e-06,-2.5258266280854494e-05,7.084150275754838e-06,7.649149282766994e-07,3.933118954190738e-06
SHM,2.292736735002341e-06,-6.898708711888189e-06,1.6799688345110076e-06,1.1265192918351935e-07,9.462643885869893e-07
VCSH,1.040964417083148e-06,-4.59075535173931e-06,-9.985175357727333e-08,-2.9089549411873317e-08,-7.821888129606042e-07
VCIT,7.791834882667268e-06,-2.521926125807654e-05,5.137142921684919e-06,4.212806041782101e-07,2.0408829205152257e-06
VCLT,2.0949619412214617e-05,-6.123807834066933e-05,1.5188654015575694e-05,1.5696933942340663e-06,7.745328739977166e-06
LQD,1.2494692954310895e-05,-3.792124853059119e-05,8.678790794930241e-06,8.526306579555191e-07,3.996818559721588e-06
HYG,-2.300610993608642e-06,-4.534490603188742e-07,-3.151360027092241e-06,-8.882123553685069e-07,-3.419922597107652e-06
SHYG,-2.862662164577551e-06,2.6045303026042447e-06,-3.3897780258876485e-06,-8.130668077323637e-07,-3.337382537432206e-06
MBB,1.0299810903094323e-05,-3.0854829525125686e-05,7.079288480967032e-06,8.647991122015283e-07,3.3042229788024254e-06
VMBS,1.1094661951112545e-05,-3.340816876222462e-05,8.021980882203318e-06,9.364164873164434e-07,3.962037678025347e-06
AGG,6.884964118743919e-06,-2.1545893550871635e-05,4.234953701713438e-06,4.2719976475762995e-07,1.6205808109987986e-06
BSV,8.602376123899607e-07,-3.3947990311211415e-06,-3.2840815993112903e-07,4.144494805602929e-08,-8.690022743468543e-07
BIV,6.167507521898154e-06,-1.996787609314779e-05,3.5164932334378504e-06,3.294021502778374e-07,1.0511765664854474e-06
BLV,2.3198204828620343e-05,-6.77294151029522e-05,1.734397632458005e-05,1.7471636003789571e-06,9.44906908407278e-06
BNDX,6.824292857768749e-06,-2.1223245754178746e-05,5.66252130601518e-06,4.127579416819549e-07,3.2863232015377723e-06
EMB,-2.13394762518227e-06,-1.542278601492332e-06,-4.618480321568293e-06,-8.231196998660132e-07,-5.1146017875504e-06
GLD,7.433202400973582e-06,-2.989147624257292e-05,6.780592014003755e-06,-3.775600594985996e-07,2.6102463138282595e-06
SLV,-7.10349458962017e-06,1.783760008004547e-05,-8.402655271626588e-06,-7.409116266593107e-07,-8.057744614669661e-06
USO,-4.0030230487702e-05,0.00011706147343868121,-3.5397129190139496e-05,-1.2216946134067648e-06,-2.3643000408698476e-05
PDBC,-1.7042861993732954e-05,4.885090711715936e-05,-1.541843290197759e-05,-2.645721723206296e-07,-1.10823346619437e-05
VNQ,-3.252876282702512e-05,6.650716032631183e-05,-3.270768002432702e-05,-6.509237153889227e-06,-2.3516069222323498e-05
VNQI,3.0414364358262666e-06,-2.2158596804370138e-05,7.117855863272187e-07,-1.0156103001263648e-06,-2.2801971598219495e-06

key = asof

2024-12-27


key = 0

key = 0

,0,1,2,3,4
DIA,0.00010138241844390188,-0.0007668299557083073,0.00038972537957813964,-0.0001165719865825035,0.00042825664266614444
SPY,0.0003132711428441123,-0.0009028223765743696,0.0004259131701868926,-0.0001081398775339271,0.0001605211569096124
VO,0.00034238503416915536,-0.000808457191402258,0.0006642162049863531,0.00014237691052480306,0.0005047783553812329
IJH,0.00044436216871797293,-0.0009443802077277593,0.0007928643944429012,0.00028415453158074985,0.0006928763028905063
QQQ,0.00041175592534593245,-0.0013276522014763305,0.0006120618422170355,-1.1793995299326448e-05,-2.3846931471396676e-05
IWF,0.0004688121872468205,-0.001306659795977513,0.0004969611162234495,-0.00012449335902592814,-4.90868303628358e-05
XLY,-7.589873370172578e-06,-0.0012615369538871526,0.0006441517157365029,0.00024042250839590107,8.678994178386757e-05
XLP,1.3916094284986511e-05,-0.0005770079833031375,-4.738253814579794e-05,-1.4235949691988245e-05,0.0005002171252387112
XLE,0.0003171568345088936,0.0007615073210411413,-0.00028364535079071897,0.00028049980363697595,1.654798432563016e-05
XLF,7.446565554902895e-05,-0.00023321072584949775,0.0005129047216276417,-0.00013567235161374456,0.0004781905281619085
XLV,6.701688044165424e-05,-0.0009872709196286375,0.00015063307548297063,-0.0004272006632187992,0.0004739866018235721
XLI,0.000301159256541539,-0.0007282311975628438,0.0004943583101923553,4.272678057215348e-05,0.0005562991343218726
XLB,0.0001351715272482417,-0.0006637180465206284,0.0004217096069119017,0.00023005055603064962,0.000778804012329576
XLRE,0.0003416728873055179,-0.0009907546714695748,0.0008249226556673446,-0.0001228536787930799,0.0005151039076797749
XLK,0.0006971040911956731,-0.0015657840266155906,0.0007211890307763609,-0.00017430938888551208,-3.658104241775923e-05
VOX,0.000301370674281395,-0.0007451237617245811,0.00034634204394938837,0.00012676890715694654,0.00018485103172671518
XLU,7.832054909318702e-05,-0.00024181103292080145,1.8793185356465807e-05,-0.00038533823574763164,0.0001839551448595098
GDX,0.0007424362229238298,-0.0013836945791044998,2.9635746786494853e-05,1.442527807254918e-05,0.0005169952990704047
GUNR,0.0001952891183396167,9.350218422866159e-06,-0.00010540494529884636,0.00033359967020235034,0.00017579417059223397
IXUS,0.0004951547481070357,-0.0006568015447875218,0.00030203924292581633,0.0002392021863806989,0.0003355576170755007
IEFA,0.0004858960063968455,-0.0008123314512719478,0.00032294448006601334,0.00011706788395473739,0.00035113769657340086
EFA,0.00046691391351538514,-0.000812149775650411,0.000325118736842916,0.0001275680184326977,0.00035622131444046
VGK,0.0005039960998874992,-0.000593362131591042,0.00040911863685645243,0.00019924665281013948,0.0002848225393245942
VWO,0.0006417442271143417,-0.00023471924916512144,0.00027006728985982833,0.00048588910526188914,0.0002562733280732214
IEMG,0.0005886469254609524,-0.0003955000444349017,0.00020573994171332177,0.0005238916656049848,0.0002830254891532832
SHV,6.181491727274916e-06,-1.333604436898788e-05,6.968682359952154e-06,3.9584161714291505e-06,-8.263301717294489e-07
BIL,-4.976725757383029e-07,-5.9352353720682585e-06,4.646636864340951e-08,3.554839456263148e-06,4.1892414662874024e-06
GBIL,-3.05876207620875e-05,-6.109481241145463e-05,2.6795761894927482e-05,1.1213269431497637e-05,4.599519067433518e-06
SHY,7.957446265258639e-05,-0.0001734481984338994,5.2433277168817836e-05,-1.6654320341925678e-05,-1.2655927787928048e-05
IEI,0.0001533167704212798,-0.00041499828651191226,0.00013618218229429212,-1.5553952629802734e-05,1.3058937509599291e-05
IEF,0.0001752638346550266,-0.0006595534085393827,0.00018783707279060346,-3.845595157316855e-06,6.021980239134374e-05
VGIT,0.000155778705999117,-0.00046541636649802146,0.00014260948708565485,-1.1751932980316583e-05,2.5936927199453057e-05
TLT,0.00011806192432933812,-0.001328048928115202,0.00037297873698366956,7.48733566868845e-05,0.00018442710451477655
GOVT,0.0001275576502849258,-0.0005406079582372338,0.0001586898350614876,1.1436988837826758e-05,3.9269465391471935e-05
MUB,7.550017157220419e-05,-0.00035630365180271063,3.511493588473757e-05,1.9887389313154313e-06,8.840941334920461e-05
SHM,3.704338518167339e-06,-0.00013664466564626104,4.727914147232368e-05,4.95576620451029e-06,3.0309482766426513e-05
VCSH,0.000120222486879493,-0.0002702994034137907,8.02142897938474e-05,-9.674676966546452e-06,1.738376701719857e-05
VCIT,0.00020990894516876446,-0.0006074160079791914,0.0001623686956172797,3.163973035907854e-05,7.688283036442879e-05
VCLT,0.00023317352185652965,-0.0011890972977614087,0.00026235836394378177,-6.772025066676596e-06,0.0002057545369705103
LQD,0.00022348119727681165,-0.000820498535990512,0.00019109611276648943,8.211095635967127e-06,0.00012501425401391446
HYG,0.00028904510647126007,-0.00039131385299872977,0.0001278994450357851,1.571876059585538e-05,0.00012386174295971283
SHYG,0.00023248932983388652,-0.0002866096948853442,8.23417776838899e-05,-1.0246331591332796e-05,0.00011437223838426884
MBB,0.00020110267799559986,-0.0006580325708782138,0.00017128994433351092,3.9813019662365574e-05,2.3600416112736496e-05
VMBS,0.00021296353907791475,-0.0006328131327034023,0.00015774466930111873,6.673814517598493e-05,2.2218246418724265e-05
AGG,0.00015916987517494574,-0.0005748634106801439,0.00016811945318714088,8.953693474189543e-06,5.0232003303420034e-05
BSV,0.00010421145912670358,-0.00025522113983208214,8.002703606484334e-05,-1.601097421141743e-05,-8.849148165833585e-06
BIV,0.00018304327662182153,-0.0005890706844267547,0.00017351329566967714,6.134182081162308e-06,5.2094511435688965e-05
BLV,0.00018676362151725186,-0.0012034519790530094,0.0003076543686979579,5.3097456587318914e-05,0.00018238442822544158
BNDX,7.355500591637786e-05,-0.0002788897752806715,7.48899875737388e-05,7.029484891466376e-05,6.130146892896458e-05
EMB,0.00040221533710126377,-0.0007139751459705975,0.0002596392950415966,-3.698195756412347e-06,5.7077435647332135e-05
GLD,0.0003677877588539665,-0.00044126988356733593,-5.533060514497013e-05,2.9604605907574232e-05,0.00042386399014439856
SLV,0.0004257631078551653,-0.00035473014891297693,-0.00011866517782864325,-0.0002814273792473083,0.00017070587583975784
USO,0.0006238671031448239,0.0012515829213776738,-0.00034846964420157946,4.526808403933556e-06,-0.0010636504052490253
PDBC,0.0004950538971412347,0.0004765377234534681,-0.0001986841057954707,3.2148742237437146e-05,-0.0005357106144119842
VNQ,0.00032568962067964125,-0.001005445431667742,0.0008181307121751022,-0.00011307534002245232,0.0005038749528335021
VNQI,0.0005871586844376894,-0.0008788500166361016,0.0002404636012821625,9.94783963173082e-05,0.0002725395401615718

key = asof

2024-12-27


key = 6

key = 0

,0,1,2,3,4
DIA,0.00015975648194341721,-0.00048110175632771275,0.00017401503103345675,1.867128112967011e-05,0.00012440995894830232
SPY,0.00017569463287732563,-0.0005114216451264732,0.00018240381992289844,2.0597802601557958e-05,0.0001214660366352773
VO,0.00021300981593430982,-0.0006103416196262212,0.0002240537646995116,2.8713500108274984e-05,0.00015912391712609921
IJH,0.0002651638983825781,-0.0007551202741443098,0.00027786162863579507,3.7119014219323196e-05,0.00019901535999224956
QQQ,0.0002454979170359338,-0.0007183729536084361,0.00025307073579222596,2.986730681334799e-05,0.00016111023316142903
IWF,0.00023150924898302313,-0.0006728982730611918,0.0002359765545752432,2.6936295917400163e-05,0.00014894399844762638
XLY,0.0002354605569707622,-0.00072559395796257,0.00025529990611700376,3.093589402600612e-05,0.000166458479618977
XLP,0.00011305549030988787,-0.0003486649441065419,0.00012355671596515907,1.4083212628201057e-05,9.226168998618057e-05
XLE,-9.232924004419923e-05,0.00032761305468920334,-0.00011248598281279061,-7.069540955889104e-06,-7.261889336268498e-05
XLF,9.097258887581342e-05,-0.00026381849473799523,0.00010300774101951982,1.0469212671474187e-05,8.221603437461522e-05
XLV,0.00016272062245170475,-0.000504847047601603,0.00017878721186943827,1.532966234715783e-05,0.00012768973251742508
XLI,0.00018779442074426094,-0.000539881174291491,0.0001982225407249311,2.4523221336326368e-05,0.00014360077560882477
XLB,0.00018981690832319055,-0.0005585846625088042,0.00020561796127843005,2.6954686589336837e-05,0.0001545672263141623
XLRE,0.00023504590824488845,-0.0006822387933053253,0.00025059568327428995,2.8350792296721924e-05,0.00017736193757478198
XLK,0.0002920660563381614,-0.000835190212941147,0.0002953343096691614,3.4104352514983334e-05,0.000187613013283641
VOX,0.0001617954645019887,-0.00046507921274976813,0.00016602286092778535,2.164979314862e-05,0.00011120092080360515
XLU,3.197697609796027e-05,-9.698087955679035e-05,3.558723874737466e-05,-1.5485590157162032e-07,2.826544340380502e-05
GDX,0.000275495473884093,-0.0007784436949608515,0.00027383122207153004,3.511790159552537e-05,0.00018625582779349139
GUNR,3.2346598000465943e-05,-7.265076220185024e-05,2.6559411889471e-05,8.337515035535663e-06,2.062335183749066e-05
IXUS,0.0001729651320494892,-0.0004748062568011631,0.00017176756778624873,2.4931137048964302e-05,0.00011863435832537721
IEFA,0.0001906019080131162,-0.0005334620419120881,0.00019193251288947163,2.56183043710686e-05,0.00013202539911965155
EFA,0.00019054893130464578,-0.0005350609280498781,0.00019247331853181402,2.570381746788074e-05,0.00013255108471640618
VGK,0.00016498336841759396,-0.00044813405633937684,0.00016367665306778504,2.3510905073454313e-05,0.00011272317152080896
VWO,0.0001262524633744186,-0.00030762687360123315,0.00011482581980769373,2.2423828888703635e-05,7.98328040077994e-05
IEMG,0.00014653754181197828,-0.00037769707408932124,0.00013761556269080698,2.515113010050683e-05,9.457790132943256e-05
SHV,2.79869021836021e-06,-7.947269624651966e-06,2.8065355368608335e-06,3.8972154582575576e-07,1.7638366774575874e-06
BIL,1.2890518575722868e-06,-3.98402862640205e-06,1.3989966101751648e-06,1.994384809365769e-07,1.0008815779513093e-06
GBIL,9.5107959517595e-06,-3.2616944497256895e-05,1.12899063422971e-05,1.205451736265846e-06,7.422562115087415e-06
SHY,3.0497731524361356e-05,-8.702841702499157e-05,3.0368244469792478e-05,3.5644522725560534e-06,1.887448821044802e-05
IEI,7.568136438183828e-05,-0.00021948056219929364,7.699394541057433e-05,9.137049969151437e-06,4.9285296936580806e-05
IEF,0.00011862112098940021,-0.00035067524969546043,0.0001227380084097532,1.4482757658100951e-05,7.966436177997969e-05
VGIT,8.446243870616003e-05,-0.0002465347635440244,8.639698419126725e-05,1.024616215426081e-05,5.56018165004207e-05
TLT,0.00023423897191137907,-0.0007150150345377635,0.0002496735930086732,2.919358549803542e-05,0.00016416554147504435
GOVT,9.671921484325332e-05,-0.00028738425128985265,0.00010044372207507925,1.1928367054562488e-05,6.493328158426316e-05
MUB,6.316374885063914e-05,-0.0001889918871626013,6.582657235024053e-05,7.793941821118386e-06,4.4036429327270204e-05
SHM,2.474784276680138e-05,-7.62438790243363e-05,2.6821608788701975e-05,3.0565923072409383e-06,1.8014991043970095e-05
